Data,Produto,Quantidade,Preço Unitário,Total Venda,Estação
2024-10-30,Deck de Prancha,1,1041.14,1249.37,Primavera
2024-10-30,Óculos de Sol,2,751.55,1803.72,Primavera
2024-10-30,Bermuda de Surf,4,851.56,4087.49,Primavera
2024-10-30,Cera para Prancha,3,1940.76,6986.74,Primavera
2024-10-30,Deck de Prancha,1,1540.42,1848.5,Primavera
2024-10-30,Mochila Impermeável,4,864.89,4151.47,Primavera
2024-10-30,Bermuda de Surf,2,1357.94,3259.06,Primavera
2024-10-30,Óculos de Sol,5,1804.27,10825.62,Primavera
2024-10-30,Chinelo,5,573.07,3438.42,Primavera
2024-10-30,Boné,5,1514.76,9088.56,Primavera
2024-10-30,Cera para Prancha,4,1036.79,4976.59,Primavera
2024-10-30,Roupa de Neoprene,1,409.88,491.86,Primavera
2024-10-30,Deck de Prancha,1,918.07,1101.68,Primavera
2024-10-30,Capa de Prancha,1,910.08,1092.1,Primavera
2024-10-30,Óculos de Sol,2,915.35,2196.84,Primavera
2024-10-30,Rash Guard,5,1844.14,11064.84,Primavera
2024-10-30,Prancha de Surf,4,1442.84,6925.63,Primavera
2024-10-30,Mochila Impermeável,3,1018.65,3667.14,Primavera
2024-10-30,Chinelo,3,1384.41,4983.88,Primavera
2024-10-30,Prancha de Surf,3,377.65,1359.54,Primavera
2024-10-30,Roupa de Neoprene,5,231.17,1387.02,Primavera
2024-10-30,Capa de Prancha,1,827.18,992.62,Primavera
2024-10-30,Cera para Prancha,5,1969.92,11819.52,Primavera
2024-10-30,Boné,5,366.77,2200.62,Primavera
2024-10-30,Roupa de Neoprene,2,781.12,1874.69,Primavera
2024-10-30,Roupa de Neoprene,3,1171.95,4219.02,Primavera
2024-10-30,Boné,2,344.91,827.78,Primavera
2024-10-30,Leash,4,797.92,3830.02,Primavera
2024-10-30,Bermuda de Surf,1,583.65,700.38,Primavera
2024-10-30,Roupa de Neoprene,5,1676.92,10061.52,Primavera
2024-10-30,Camisa UV,2,971.39,2331.34,Primavera
2024-10-30,Boné,3,155.86,561.1,Primavera
2024-10-30,Boné,4,1601.46,7687.01,Primavera
2024-10-31,Leash,4,469.63,2254.22,Primavera
2024-10-31,Leash,3,210.02,756.07,Primavera
2024-10-31,Camisa UV,2,1096.48,2631.55,Primavera
2024-10-31,Capa de Prancha,3,418.72,1507.39,Primavera
2024-10-31,Leash,4,1271.27,6102.1,Primavera
2024-10-31,Roupa de Neoprene,5,1219.44,7316.64,Primavera
2024-10-31,Óculos de Sol,4,118.15,567.12,Primavera
2024-10-31,Cera para Prancha,4,987.43,4739.66,Primavera
2024-10-31,Capa de Prancha,3,1381.67,4974.01,Primavera
2024-10-31,Boné,4,575.7,2763.36,Primavera
2024-10-31,Bermuda de Surf,4,190.0,912.0,Primavera
2024-10-31,Óculos de Sol,4,1284.74,6166.75,Primavera
2024-10-31,Capa de Prancha,5,1476.13,8856.78,Primavera
2024-10-31,Rash Guard,3,131.74,474.26,Primavera
2024-10-31,Chinelo,5,1683.81,10102.86,Primavera
2024-10-31,Camisa UV,2,1127.65,2706.36,Primavera
2024-10-31,Boné,4,1648.32,7911.94,Primavera
2024-10-31,Leash,5,440.38,2642.28,Primavera
2024-10-31,Óculos de Sol,3,791.83,2850.59,Primavera
2024-10-31,Leash,2,811.94,1948.66,Primavera
2024-10-31,Cera para Prancha,2,1239.27,2974.25,Primavera
2024-10-31,Bermuda de Surf,2,517.8,1242.72,Primavera
2024-10-31,Óculos de Sol,1,1977.65,2373.18,Primavera
2024-10-31,Deck de Prancha,2,1567.47,3761.93,Primavera
2024-10-31,Cera para Prancha,1,485.73,582.88,Primavera
2024-10-31,Boné,4,631.79,3032.59,Primavera
2024-10-31,Cera para Prancha,4,1112.01,5337.65,Primavera
2024-10-31,Capa de Prancha,2,1984.54,4762.9,Primavera
2024-10-31,Bermuda de Surf,4,1479.81,7103.09,Primavera
2024-10-31,Boné,5,1631.44,9788.64,Primavera
2024-10-31,Bermuda de Surf,3,1562.71,5625.76,Primavera
2024-10-31,Cera para Prancha,2,449.56,1078.94,Primavera
2024-10-31,Mochila Impermeável,4,527.08,2529.98,Primavera
2024-10-31,Mochila Impermeável,3,1131.57,4073.65,Primavera
2024-10-31,Capa de Prancha,1,1080.54,1296.65,Primavera
2024-10-31,Cera para Prancha,5,926.66,5559.96,Primavera
2024-10-31,Bermuda de Surf,2,375.03,900.07,Primavera
2024-10-31,Boné,5,648.12,3888.72,Primavera
2024-10-31,Boné,1,1024.07,1228.88,Primavera
2024-10-31,Prancha de Surf,4,798.43,3832.46,Primavera
2024-10-31,Rash Guard,1,1725.69,2070.83,Primavera
2024-10-31,Rash Guard,1,1410.83,1693.0,Primavera
2024-10-31,Deck de Prancha,3,490.21,1764.76,Primavera
2024-10-31,Prancha de Surf,5,1439.5,8637.0,Primavera
2024-10-31,Leash,5,1898.61,11391.66,Primavera
2024-10-31,Capa de Prancha,1,1782.18,2138.62,Primavera
2024-10-31,Bermuda de Surf,1,1022.02,1226.42,Primavera
2024-10-31,Bermuda de Surf,4,1369.02,6571.3,Primavera
2024-10-31,Chinelo,4,163.35,784.08,Primavera
2024-10-31,Prancha de Surf,5,465.77,2794.62,Primavera
2024-10-31,Capa de Prancha,2,1704.65,4091.16,Primavera
2024-10-31,Mochila Impermeável,2,1030.4,2472.96,Primavera
2024-10-31,Rash Guard,3,390.93,1407.35,Primavera
2024-10-31,Leash,4,983.08,4718.78,Primavera
2024-10-31,Bermuda de Surf,3,1275.09,4590.32,Primavera
2024-10-31,Deck de Prancha,1,1990.42,2388.5,Primavera
2024-10-31,Óculos de Sol,3,951.27,3424.57,Primavera
2024-10-31,Cera para Prancha,1,404.84,485.81,Primavera
2024-10-31,Camisa UV,2,302.17,725.21,Primavera
2024-10-31,Óculos de Sol,4,1076.91,5169.17,Primavera
2024-10-31,Boné,4,1858.9,8922.72,Primavera
2024-10-31,Boné,1,1086.5,1303.8,Primavera
2024-10-31,Capa de Prancha,3,1104.06,3974.62,Primavera
2024-10-31,Mochila Impermeável,1,1096.77,1316.12,Primavera
2024-10-31,Óculos de Sol,1,1290.52,1548.62,Primavera
2024-10-31,Deck de Prancha,5,195.8,1174.8,Primavera
2024-10-31,Mochila Impermeável,2,418.43,1004.23,Primavera
2024-10-31,Chinelo,5,881.43,5288.58,Primavera
2024-10-31,Roupa de Neoprene,1,1503.19,1803.83,Primavera
2024-10-31,Camisa UV,4,745.21,3577.01,Primavera
2024-10-31,Cera para Prancha,2,965.57,2317.37,Primavera
2024-10-31,Capa de Prancha,5,1331.3,7987.8,Primavera
2024-10-31,Roupa de Neoprene,1,1040.09,1248.11,Primavera
2024-10-31,Leash,3,1846.65,6647.94,Primavera
2024-10-31,Rash Guard,3,442.57,1593.25,Primavera
2024-10-31,Deck de Prancha,1,803.3,963.96,Primavera
2024-10-31,Mochila Impermeável,2,167.64,402.34,Primavera
2024-10-31,Bermuda de Surf,3,1199.6,4318.56,Primavera
2024-10-31,Cera para Prancha,5,828.03,4968.18,Primavera
2024-10-31,Bermuda de Surf,5,403.8,2422.8,Primavera
2024-10-31,Óculos de Sol,3,1718.82,6187.75,Primavera
2024-10-31,Rash Guard,2,1839.8,4415.52,Primavera
2024-10-31,Rash Guard,4,1249.61,5998.13,Primavera
2024-10-31,Capa de Prancha,4,1948.01,9350.45,Primavera
2024-10-31,Prancha de Surf,2,1489.96,3575.9,Primavera
2024-10-31,Óculos de Sol,2,194.93,467.83,Primavera
2024-10-31,Deck de Prancha,3,825.34,2971.22,Primavera
2024-10-31,Chinelo,3,273.45,984.42,Primavera
2024-10-31,Chinelo,4,1677.69,8052.91,Primavera
2024-11-01,Chinelo,3,772.33,2780.39,Primavera
2024-11-01,Camisa UV,1,383.51,460.21,Primavera
2024-11-01,Bermuda de Surf,4,156.02,748.9,Primavera
2024-11-01,Prancha de Surf,1,744.27,893.12,Primavera
2024-11-01,Roupa de Neoprene,4,818.21,3927.41,Primavera
2024-11-01,Bermuda de Surf,3,1137.81,4096.12,Primavera
2024-11-01,Cera para Prancha,2,1965.46,4717.1,Primavera
2024-11-01,Chinelo,3,1199.99,4319.96,Primavera
2024-11-01,Camisa UV,1,1599.16,1918.99,Primavera
2024-11-01,Bermuda de Surf,5,755.29,4531.74,Primavera
2024-11-01,Camisa UV,4,1053.55,5057.04,Primavera
2024-11-01,Deck de Prancha,2,438.41,1052.18,Primavera
2024-11-01,Boné,4,698.54,3352.99,Primavera
2024-11-01,Mochila Impermeável,4,486.88,2337.02,Primavera
2024-11-01,Óculos de Sol,1,125.05,150.06,Primavera
2024-11-01,Bermuda de Surf,3,700.06,2520.22,Primavera
2024-11-01,Roupa de Neoprene,1,110.45,132.54,Primavera
2024-11-01,Óculos de Sol,5,1439.16,8634.96,Primavera
2024-11-01,Roupa de Neoprene,3,862.32,3104.35,Primavera
2024-11-01,Chinelo,3,1571.01,5655.64,Primavera
2024-11-01,Boné,5,800.97,4805.82,Primavera
2024-11-01,Óculos de Sol,4,1058.13,5079.02,Primavera
2024-11-01,Capa de Prancha,5,401.31,2407.86,Primavera
2024-11-01,Prancha de Surf,3,1793.11,6455.2,Primavera
2024-11-01,Deck de Prancha,4,1195.58,5738.78,Primavera
2024-11-01,Rash Guard,3,339.08,1220.69,Primavera
2024-11-01,Mochila Impermeável,4,1067.44,5123.71,Primavera
2024-11-01,Óculos de Sol,3,705.15,2538.54,Primavera
2024-11-01,Boné,3,1866.07,6717.85,Primavera
2024-11-01,Mochila Impermeável,4,335.28,1609.34,Primavera
2024-11-01,Prancha de Surf,2,1333.44,3200.26,Primavera
2024-11-01,Bermuda de Surf,2,173.78,417.07,Primavera
2024-11-01,Boné,3,1432.05,5155.38,Primavera
2024-11-01,Bermuda de Surf,4,808.15,3879.12,Primavera
2024-11-01,Cera para Prancha,4,127.18,610.46,Primavera
2024-11-01,Prancha de Surf,5,200.03,1200.18,Primavera
2024-11-01,Deck de Prancha,3,487.81,1756.12,Primavera
2024-11-01,Boné,5,621.69,3730.14,Primavera
2024-11-01,Leash,4,603.41,2896.37,Primavera
2024-11-01,Óculos de Sol,2,525.49,1261.18,Primavera
2024-11-01,Deck de Prancha,1,1288.4,1546.08,Primavera
2024-11-01,Camisa UV,5,1485.78,8914.68,Primavera
2024-11-01,Prancha de Surf,4,107.25,514.8,Primavera
2024-11-01,Mochila Impermeável,3,1977.56,7119.22,Primavera
2024-11-01,Prancha de Surf,3,545.26,1962.94,Primavera
2024-11-01,Mochila Impermeável,2,688.09,1651.42,Primavera
2024-11-01,Mochila Impermeável,4,1530.71,7347.41,Primavera
2024-11-01,Deck de Prancha,5,291.34,1748.04,Primavera
2024-11-01,Leash,4,322.21,1546.61,Primavera
2024-11-01,Prancha de Surf,4,970.85,4660.08,Primavera
2024-11-01,Prancha de Surf,5,1124.35,6746.1,Primavera
2024-11-01,Mochila Impermeável,1,1288.32,1545.98,Primavera
2024-11-01,Óculos de Sol,2,1303.57,3128.57,Primavera
2024-11-01,Chinelo,4,1206.02,5788.9,Primavera
2024-11-01,Óculos de Sol,3,729.2,2625.12,Primavera
2024-11-01,Camisa UV,1,1128.22,1353.86,Primavera
2024-11-01,Capa de Prancha,3,788.46,2838.46,Primavera
2024-11-01,Chinelo,2,1342.99,3223.18,Primavera
2024-11-01,Chinelo,3,782.27,2816.17,Primavera
2024-11-01,Chinelo,1,1393.9,1672.68,Primavera
2024-11-01,Roupa de Neoprene,2,244.57,586.97,Primavera
2024-11-01,Capa de Prancha,1,983.42,1180.1,Primavera
2024-11-01,Cera para Prancha,5,980.69,5884.14,Primavera
2024-11-01,Capa de Prancha,4,1784.99,8567.95,Primavera
2024-11-01,Chinelo,3,310.41,1117.48,Primavera
2024-11-01,Roupa de Neoprene,5,1522.33,9133.98,Primavera
2024-11-01,Leash,2,1093.1,2623.44,Primavera
2024-11-01,Mochila Impermeável,3,630.68,2270.45,Primavera
2024-11-01,Óculos de Sol,5,353.31,2119.86,Primavera
2024-11-01,Roupa de Neoprene,2,1354.46,3250.7,Primavera
2024-11-01,Cera para Prancha,1,412.84,495.41,Primavera
2024-11-02,Deck de Prancha,4,744.9,3575.52,Primavera
2024-11-02,Deck de Prancha,1,1791.53,2149.84,Primavera
2024-11-02,Camisa UV,5,382.82,2296.92,Primavera
2024-11-02,Rash Guard,1,768.01,921.61,Primavera
2024-11-02,Cera para Prancha,1,980.8,1176.96,Primavera
2024-11-02,Capa de Prancha,5,799.02,4794.12,Primavera
2024-11-02,Camisa UV,4,1912.65,9180.72,Primavera
2024-11-02,Mochila Impermeável,5,195.6,1173.6,Primavera
2024-11-02,Leash,1,842.16,1010.59,Primavera
2024-11-02,Cera para Prancha,1,1627.58,1953.1,Primavera
2024-11-02,Camisa UV,1,1422.99,1707.59,Primavera
2024-11-02,Chinelo,1,473.39,568.07,Primavera
2024-11-02,Bermuda de Surf,5,1133.81,6802.86,Primavera
2024-11-02,Mochila Impermeável,2,544.62,1307.09,Primavera
2024-11-02,Rash Guard,3,764.81,2753.32,Primavera
2024-11-02,Cera para Prancha,4,626.71,3008.21,Primavera
2024-11-02,Capa de Prancha,1,1869.72,2243.66,Primavera
2024-11-02,Cera para Prancha,5,614.42,3686.52,Primavera
2024-11-02,Boné,5,1702.58,10215.48,Primavera
2024-11-02,Mochila Impermeável,2,1626.69,3904.06,Primavera
2024-11-02,Cera para Prancha,4,1453.99,6979.15,Primavera
2024-11-02,Rash Guard,4,1840.7,8835.36,Primavera
2024-11-02,Deck de Prancha,1,1954.33,2345.2,Primavera
2024-11-02,Rash Guard,1,1534.85,1841.82,Primavera
2024-11-02,Deck de Prancha,1,176.55,211.86,Primavera
2024-11-03,Deck de Prancha,1,1240.49,1488.59,Primavera
2024-11-03,Prancha de Surf,3,883.99,3182.36,Primavera
2024-11-03,Capa de Prancha,2,414.88,995.71,Primavera
2024-11-03,Prancha de Surf,5,666.54,3999.24,Primavera
2024-11-03,Óculos de Sol,1,1430.31,1716.37,Primavera
2024-11-03,Boné,3,540.77,1946.77,Primavera
2024-11-03,Roupa de Neoprene,5,1652.09,9912.54,Primavera
2024-11-03,Mochila Impermeável,4,1423.17,6831.22,Primavera
2024-11-03,Prancha de Surf,2,1894.02,4545.65,Primavera
2024-11-03,Óculos de Sol,3,727.33,2618.39,Primavera
2024-11-03,Cera para Prancha,2,644.07,1545.77,Primavera
2024-11-03,Roupa de Neoprene,5,983.19,5899.14,Primavera
2024-11-03,Óculos de Sol,5,1309.29,7855.74,Primavera
2024-11-03,Leash,2,1676.29,4023.1,Primavera
2024-11-03,Camisa UV,2,403.95,969.48,Primavera
2024-11-03,Bermuda de Surf,4,1230.92,5908.42,Primavera
2024-11-03,Cera para Prancha,4,488.04,2342.59,Primavera
2024-11-03,Boné,2,1189.25,2854.2,Primavera
2024-11-03,Prancha de Surf,1,671.23,805.48,Primavera
2024-11-03,Rash Guard,5,1487.28,8923.68,Primavera
2024-11-03,Deck de Prancha,3,632.64,2277.5,Primavera
2024-11-03,Chinelo,3,1284.96,4625.86,Primavera
2024-11-03,Óculos de Sol,2,1147.04,2752.9,Primavera
2024-11-03,Rash Guard,4,1733.61,8321.33,Primavera
2024-11-03,Rash Guard,4,656.04,3148.99,Primavera
2024-11-03,Camisa UV,1,970.86,1165.03,Primavera
2024-11-03,Óculos de Sol,4,1611.37,7734.58,Primavera
2024-11-03,Bermuda de Surf,1,169.76,203.71,Primavera
2024-11-03,Bermuda de Surf,5,174.84,1049.04,Primavera
2024-11-03,Óculos de Sol,1,1803.52,2164.22,Primavera
2024-11-03,Capa de Prancha,4,196.84,944.83,Primavera
2024-11-03,Camisa UV,2,1221.21,2930.9,Primavera
2024-11-03,Mochila Impermeável,5,1781.55,10689.3,Primavera
2024-11-03,Capa de Prancha,5,1350.75,8104.5,Primavera
2024-11-03,Cera para Prancha,1,1055.68,1266.82,Primavera
2024-11-03,Boné,5,1918.88,11513.28,Primavera
2024-11-03,Rash Guard,2,1162.25,2789.4,Primavera
2024-11-03,Rash Guard,4,208.99,1003.15,Primavera
2024-11-03,Mochila Impermeável,2,148.93,357.43,Primavera
2024-11-03,Capa de Prancha,3,1915.3,6895.08,Primavera
2024-11-03,Camisa UV,2,1936.23,4646.95,Primavera
2024-11-03,Prancha de Surf,4,137.84,661.63,Primavera
2024-11-03,Chinelo,2,813.31,1951.94,Primavera
2024-11-03,Rash Guard,2,634.44,1522.66,Primavera
2024-11-03,Boné,3,686.95,2473.02,Primavera
2024-11-03,Mochila Impermeável,4,437.64,2100.67,Primavera
2024-11-03,Bermuda de Surf,2,238.5,572.4,Primavera
2024-11-03,Roupa de Neoprene,3,1950.18,7020.65,Primavera
2024-11-03,Rash Guard,1,250.19,300.23,Primavera
2024-11-03,Bermuda de Surf,4,1570.49,7538.35,Primavera
2024-11-03,Óculos de Sol,1,1120.98,1345.18,Primavera
2024-11-03,Roupa de Neoprene,2,1922.52,4614.05,Primavera
2024-11-03,Deck de Prancha,1,189.77,227.72,Primavera
2024-11-03,Camisa UV,3,168.88,607.97,Primavera
2024-11-03,Rash Guard,2,1682.72,4038.53,Primavera
2024-11-04,Deck de Prancha,1,1957.82,2349.38,Primavera
2024-11-04,Roupa de Neoprene,4,547.29,2626.99,Primavera
2024-11-04,Prancha de Surf,4,1503.88,7218.62,Primavera
2024-11-04,Bermuda de Surf,2,1526.58,3663.79,Primavera
2024-11-04,Rash Guard,2,637.79,1530.7,Primavera
2024-11-04,Cera para Prancha,3,1865.44,6715.58,Primavera
2024-11-04,Óculos de Sol,3,1506.36,5422.9,Primavera
2024-11-04,Camisa UV,5,609.52,3657.12,Primavera
2024-11-04,Rash Guard,2,714.93,1715.83,Primavera
2024-11-04,Mochila Impermeável,5,1304.72,7828.32,Primavera
2024-11-04,Leash,5,696.12,4176.72,Primavera
2024-11-04,Prancha de Surf,4,243.59,1169.23,Primavera
2024-11-04,Chinelo,4,225.16,1080.77,Primavera
2024-11-04,Roupa de Neoprene,4,1598.26,7671.65,Primavera
2024-11-04,Bermuda de Surf,1,942.98,1131.58,Primavera
2024-11-04,Deck de Prancha,5,885.02,5310.12,Primavera
2024-11-04,Deck de Prancha,5,390.29,2341.74,Primavera
2024-11-04,Deck de Prancha,4,1946.06,9341.09,Primavera
2024-11-04,Roupa de Neoprene,1,159.51,191.41,Primavera
2024-11-04,Chinelo,4,1010.06,4848.29,Primavera
2024-11-04,Óculos de Sol,5,1685.3,10111.8,Primavera
2024-11-04,Mochila Impermeável,3,1389.46,5002.06,Primavera
2024-11-04,Prancha de Surf,5,473.33,2839.98,Primavera
2024-11-04,Roupa de Neoprene,4,1654.4,7941.12,Primavera
2024-11-04,Capa de Prancha,3,660.36,2377.3,Primavera
2024-11-04,Capa de Prancha,1,1705.84,2047.01,Primavera
2024-11-04,Bermuda de Surf,2,200.23,480.55,Primavera
2024-11-04,Mochila Impermeável,5,1357.84,8147.04,Primavera
2024-11-04,Prancha de Surf,4,930.19,4464.91,Primavera
2024-11-04,Prancha de Surf,1,1055.12,1266.14,Primavera
2024-11-04,Mochila Impermeável,5,1499.57,8997.42,Primavera
2024-11-04,Capa de Prancha,1,1364.47,1637.36,Primavera
2024-11-04,Óculos de Sol,4,229.46,1101.41,Primavera
2024-11-04,Chinelo,2,773.6,1856.64,Primavera
2024-11-04,Roupa de Neoprene,4,218.33,1047.98,Primavera
2024-11-04,Camisa UV,4,626.78,3008.54,Primavera
2024-11-04,Óculos de Sol,5,223.29,1339.74,Primavera
2024-11-04,Cera para Prancha,5,1193.9,7163.4,Primavera
2024-11-04,Leash,4,1579.11,7579.73,Primavera
2024-11-04,Cera para Prancha,1,1434.55,1721.46,Primavera
2024-11-04,Deck de Prancha,1,1992.67,2391.2,Primavera
2024-11-04,Deck de Prancha,5,626.1,3756.6,Primavera
2024-11-04,Bermuda de Surf,2,1205.21,2892.5,Primavera
2024-11-04,Chinelo,3,427.58,1539.29,Primavera
2024-11-04,Prancha de Surf,2,1825.9,4382.16,Primavera
2024-11-04,Boné,2,537.1,1289.04,Primavera
2024-11-04,Capa de Prancha,3,790.35,2845.26,Primavera
2024-11-04,Mochila Impermeável,2,683.61,1640.66,Primavera
2024-11-04,Deck de Prancha,1,1104.48,1325.38,Primavera
2024-11-04,Cera para Prancha,3,1123.39,4044.2,Primavera
2024-11-04,Roupa de Neoprene,3,1591.03,5727.71,Primavera
2024-11-04,Cera para Prancha,4,366.08,1757.18,Primavera
2024-11-04,Leash,5,634.46,3806.76,Primavera
2024-11-04,Bermuda de Surf,4,784.96,3767.81,Primavera
2024-11-04,Deck de Prancha,1,414.36,497.23,Primavera
2024-11-04,Rash Guard,2,1772.58,4254.19,Primavera
2024-11-04,Mochila Impermeável,4,1518.03,7286.54,Primavera
2024-11-04,Rash Guard,3,1038.95,3740.22,Primavera
2024-11-04,Prancha de Surf,5,705.37,4232.22,Primavera
2024-11-04,Boné,4,1743.77,8370.1,Primavera
2024-11-04,Leash,5,785.43,4712.58,Primavera
2024-11-04,Óculos de Sol,5,319.28,1915.68,Primavera
2024-11-04,Cera para Prancha,1,100.0,120.0,Primavera
2024-11-05,Chinelo,2,1250.17,3000.41,Primavera
2024-11-05,Boné,3,1417.93,5104.55,Primavera
2024-11-05,Bermuda de Surf,4,560.5,2690.4,Primavera
2024-11-05,Cera para Prancha,4,881.77,4232.5,Primavera
2024-11-05,Boné,5,1436.81,8620.86,Primavera
2024-11-05,Bermuda de Surf,4,574.63,2758.22,Primavera
2024-11-05,Bermuda de Surf,5,773.57,4641.42,Primavera
2024-11-05,Boné,2,460.03,1104.07,Primavera
2024-11-05,Prancha de Surf,2,254.78,611.47,Primavera
2024-11-05,Roupa de Neoprene,2,1927.23,4625.35,Primavera
2024-11-05,Chinelo,5,990.94,5945.64,Primavera
2024-11-05,Capa de Prancha,5,1518.46,9110.76,Primavera
2024-11-05,Chinelo,2,1240.88,2978.11,Primavera
2024-11-05,Bermuda de Surf,2,462.54,1110.1,Primavera
2024-11-05,Rash Guard,4,441.26,2118.05,Primavera
2024-11-05,Rash Guard,5,244.25,1465.5,Primavera
2024-11-05,Mochila Impermeável,2,1969.98,4727.95,Primavera
2024-11-05,Capa de Prancha,5,547.12,3282.72,Primavera
2024-11-05,Chinelo,1,1262.26,1514.71,Primavera
2024-11-05,Mochila Impermeável,5,511.39,3068.34,Primavera
2024-11-05,Roupa de Neoprene,4,1489.39,7149.07,Primavera
2024-11-05,Boné,2,703.37,1688.09,Primavera
2024-11-05,Óculos de Sol,4,1572.75,7549.2,Primavera
2024-11-05,Capa de Prancha,5,751.83,4510.98,Primavera
2024-11-05,Chinelo,2,1117.93,2683.03,Primavera
2024-11-05,Chinelo,2,1570.12,3768.29,Primavera
2024-11-05,Deck de Prancha,5,1153.12,6918.72,Primavera
2024-11-05,Leash,4,769.45,3693.36,Primavera
2024-11-05,Mochila Impermeável,4,1605.82,7707.94,Primavera
2024-11-05,Óculos de Sol,4,1531.68,7352.06,Primavera
2024-11-05,Roupa de Neoprene,3,1736.19,6250.28,Primavera
2024-11-05,Óculos de Sol,2,1508.33,3619.99,Primavera
2024-11-05,Leash,5,208.34,1250.04,Primavera
2024-11-05,Rash Guard,3,774.75,2789.1,Primavera
2024-11-05,Mochila Impermeável,1,1742.11,2090.53,Primavera
2024-11-05,Chinelo,3,1123.95,4046.22,Primavera
2024-11-05,Deck de Prancha,1,108.28,129.94,Primavera
2024-11-05,Óculos de Sol,3,1762.57,6345.25,Primavera
2024-11-05,Roupa de Neoprene,5,375.02,2250.12,Primavera
2024-11-05,Leash,4,687.74,3301.15,Primavera
2024-11-05,Mochila Impermeável,4,384.24,1844.35,Primavera
2024-11-05,Óculos de Sol,3,1085.12,3906.43,Primavera
2024-11-05,Capa de Prancha,5,570.38,3422.28,Primavera
2024-11-05,Bermuda de Surf,3,1952.94,7030.58,Primavera
2024-11-05,Deck de Prancha,3,465.96,1677.46,Primavera
2024-11-05,Chinelo,2,688.08,1651.39,Primavera
2024-11-05,Óculos de Sol,4,314.23,1508.3,Primavera
2024-11-05,Leash,5,1537.68,9226.08,Primavera
2024-11-05,Capa de Prancha,3,263.94,950.18,Primavera
2024-11-05,Óculos de Sol,1,838.54,1006.25,Primavera
2024-11-05,Bermuda de Surf,2,1335.2,3204.48,Primavera
2024-11-05,Bermuda de Surf,1,992.86,1191.43,Primavera
2024-11-05,Boné,3,1677.06,6037.42,Primavera
2024-11-05,Bermuda de Surf,5,491.84,2951.04,Primavera
2024-11-05,Roupa de Neoprene,2,111.88,268.51,Primavera
2024-11-05,Camisa UV,5,1387.67,8326.02,Primavera
2024-11-05,Rash Guard,3,1362.39,4904.6,Primavera
2024-11-05,Camisa UV,2,1045.02,2508.05,Primavera
2024-11-05,Bermuda de Surf,2,1862.3,4469.52,Primavera
2024-11-05,Capa de Prancha,3,1604.37,5775.73,Primavera
2024-11-05,Prancha de Surf,5,1353.66,8121.96,Primavera
2024-11-05,Leash,2,1978.2,4747.68,Primavera
2024-11-05,Óculos de Sol,1,563.32,675.98,Primavera
2024-11-05,Bermuda de Surf,1,1191.19,1429.43,Primavera
2024-11-05,Bermuda de Surf,1,702.06,842.47,Primavera
2024-11-05,Capa de Prancha,1,539.86,647.83,Primavera
2024-11-05,Roupa de Neoprene,5,1857.63,11145.78,Primavera
2024-11-05,Rash Guard,4,531.29,2550.19,Primavera
2024-11-05,Mochila Impermeável,3,911.3,3280.68,Primavera
2024-11-05,Deck de Prancha,2,1511.18,3626.83,Primavera
2024-11-05,Deck de Prancha,2,1419.99,3407.98,Primavera
2024-11-05,Prancha de Surf,3,1205.09,4338.32,Primavera
2024-11-05,Deck de Prancha,4,1586.5,7615.2,Primavera
2024-11-05,Prancha de Surf,3,1026.91,3696.88,Primavera
2024-11-05,Roupa de Neoprene,1,544.24,653.09,Primavera
2024-11-05,Capa de Prancha,2,1502.61,3606.26,Primavera
2024-11-05,Boné,5,432.54,2595.24,Primavera
2024-11-05,Óculos de Sol,5,1352.98,8117.88,Primavera
2024-11-05,Cera para Prancha,2,173.28,415.87,Primavera
2024-11-05,Prancha de Surf,4,1707.74,8197.15,Primavera
2024-11-05,Deck de Prancha,3,1684.88,6065.57,Primavera
2024-11-05,Roupa de Neoprene,5,126.31,757.86,Primavera
2024-11-05,Leash,3,1435.82,5168.95,Primavera
2024-11-05,Mochila Impermeável,1,1447.7,1737.24,Primavera
2024-11-05,Óculos de Sol,3,1659.81,5975.32,Primavera
